2026-07-17 21:49:39 | INFO     | PumpFunBot | Logging to file: /Users/natnael/Youtube Projects/coinvault/coinvault/logs/pumpfun_bot_20260717_214939.log
2026-07-17 21:49:39 | WARNING  | PumpFunBot | plyer not available - desktop notifications disabled
2026-07-17 21:49:39 | WARNING  | PumpFunBot | pygame not available - sound alerts disabled
2026-07-17 21:49:44 | INFO     | PumpFunBot | Creating token: Kozy Kabin (KOZY)
2026-07-17 21:49:44 | INFO     | PumpFunBot | Uploading metadata for Kozy Kabin (KOZY) [mode: pumpfun]...
2026-07-17 21:49:44 | INFO     | PumpFunBot | [PINATA] Uploading image: coinvaultlogo.jpeg (31,518 bytes)...
2026-07-17 21:49:45 | INFO     | PumpFunBot |   ✓ Image CID: bafkreigrqvpmk6zqol2jitgfyte76tvlnmdz3dwj5xlwjm7uqfa2tghu5u
2026-07-17 21:49:45 | INFO     | PumpFunBot | [PINATA] Uploading metadata JSON (205 bytes)...
2026-07-17 21:49:47 | INFO     | PumpFunBot |   ✓ Metadata CID: bafkreicpke562usrhagcxwaaehriz4iqaf2r7bfcirl3uvn2gjatiigbcu
2026-07-17 21:49:47 | INFO     | PumpFunBot | [PINATA] Verifying metadata is live on gateway before proceeding...
2026-07-17 21:49:47 | INFO     | PumpFunBot |   ⏳ Polling https://ipfs.io/ipfs for metadata (timeout: 90s, every 0.5s)...
2026-07-17 21:49:47 | WARNING  | PumpFunBot |   ⚠ DNS/connect failure for https://ipfs.io/ipfs ([Errno 8] nodename nor servname provided, or not known) — trying next gateway...
2026-07-17 21:49:47 | INFO     | PumpFunBot |   ⏳ Polling https://cloudflare-ipfs.com/ipfs for metadata (timeout: 90s, every 0.5s)...
2026-07-17 21:49:47 | WARNING  | PumpFunBot |   ⚠ DNS/connect failure for https://cloudflare-ipfs.com/ipfs ([Errno 8] nodename nor servname provided, or not known) — trying next gateway...
2026-07-17 21:49:47 | INFO     | PumpFunBot |   ⏳ Polling https://dweb.link/ipfs for metadata (timeout: 90s, every 0.5s)...
2026-07-17 21:49:47 | INFO     | PumpFunBot |   ✓ metadata live on gateway after 0s (HTTP 200) — https://dweb.link/ipfs/bafkreicpke562usrhagcxwaaehriz4iqaf2r7bfcirl3uvn2gjatiigbcu
2026-07-17 21:49:47 | INFO     | PumpFunBot | ✓ Pinata upload complete — URI: https://ipfs.io/ipfs/bafkreicpke562usrhagcxwaaehriz4iqaf2r7bfcirl3uvn2gjatiigbcu
2026-07-17 21:49:47 | INFO     | PumpFunBot | Token mint address: 2XippHEKrGqrncruq9eEaXqYTvSh995dUVWnc6NYqTqr
2026-07-17 21:49:47 | DEBUG    | PumpFunBot | Sending create payload (mint=2XippHEK…): {'publicKey': '6XBWSuqRRv1fk2jSxVNiviSk8pwiUaoL1Lz1ThWPbtoz', 'action': 'create', 'tokenMetadata': {'name': 'Kozy Kabin', 'symbol': 'KOZY', 'uri': 'https://ipfs.io/ipfs/bafkreicpke562usrhagcxwaaehriz4iqaf2r7bfcirl3uvn2gjatiigbcu'}, 'mint': '2XippHEKrGqrncruq9eEaXqYTvSh995dUVWnc6NYqTqr', 'denominatedInSol': 'true', 'amount': 2.5, 'slippage': 5, 'priorityFee': 0.0005, 'pool': 'pump'}
2026-07-17 21:49:48 | ERROR    | PumpFunBot | PumpPortal create failed 400: Bad Request
